Student_id,Age,Gender,School_type,Parent_education,study_hours,Attendance_percentage,Internet_access,Travel_time,Extra_activities,Study_method,Math_score,Science_score,English_score,Overall_score,Final_grade
9814,19,Female,Private,Diploma,2.3,88.6,yes,15-30 min,Yes,Online videos,47.4,50.1,51.6,51.2,E
14672,19,Female,Public,Diploma,2,85.8,no,15-30 min,Yes,Textbook,58.9,58.1,53,42.8,E
10665,15,Male,Private,High School,7.5,72.1,yes,30-60 min,No,Notes,83.9,70.1,82.1,82,C
10739,14,Female,Public,No Formal,4.7,62.6,yes,15-30 min,Yes,Online videos,77.1,75.4,72.9,69.2,D
9580,18,Female,Public,No Formal,4.5,54.1,yes,30-60 min,Yes,Online videos,67.2,66.4,64.3,56.8,D
11187,17,Female,Public,Diploma,3,74.5,yes,>60 min,No,Textbook,56.3,52.6,59,58.5,D
6774,17,Female,Private,Diploma,1.3,87.9,yes,15-30 min,No,Coaching,33.6,41.2,38.9,43.4,E
3817,16,Female,Private,High School,7.3,77.5,yes,15-30 min,Yes,Group study,91.2,84.7,87.9,89.4,B
13511,19,Other,Private,Ph.D,4.4,72.6,yes,<15 min,No,Mixed,67.6,66.4,46.9,59.4,D
718,16,Other,Private,Post Graduate,6,86,no,>60 min,Yes,Textbook,60.8,66.1,76.3,74.7,C
11677,19,Male,Public,Graduate,7.6,51.3,yes,15-30 min,Yes,Textbook,62.6,70.9,70.6,77.3,C
4435,17,Female,Public,Diploma,6.4,63.5,yes,>60 min,Yes,Notes,80.9,58.5,75.1,79.6,C
659,14,Female,Private,Post Graduate,3.8,62,yes,30-60 min,No,Coaching,75,72.7,59.9,64.3,D
5058,18,Other,Public,High School,2.7,67.5,yes,30-60 min,Yes,Group study,52.8,55.2,49.3,56.5,D
4009,15,Other,Private,Diploma,2.8,91.8,yes,>60 min,No,Notes,58.5,62.5,51,57.7,D
12717,14,Male,Public,Post Graduate,5.7,60.6,yes,30-60 min,No,Online videos,74.1,67.9,60.1,62.3,D
4995,17,Other,Public,High School,4.2,69,yes,>60 min,Yes,Group study,67,75.8,57.7,63,D
4235,15,Other,Public,Ph.D,2.1,99.5,yes,15-30 min,Yes,Coaching,72.1,63.2,58.9,63.9,D
3765,16,Other,Private,Ph.D,6.5,77.3,yes,<15 min,Yes,Textbook,81,100,91.4,89.8,B
11182,16,Female,Public,Post Graduate,0.7,93.6,yes,<15 min,No,Group study,40.4,35.2,37.5,49.2,E
4638,16,Female,Public,Diploma,0.7,78.2,no,30-60 min,No,Online videos,31.1,30.5,38.5,32.5,F
2105,19,Male,Private,Graduate,6.3,87.1,no,30-60 min,No,Online videos,89.8,85.3,70.6,92.2,B
9448,17,Other,Public,Graduate,6.4,98.7,no,30-60 min,Yes,Group study,79.7,79.8,75.9,87.7,B
6802,14,Male,Private,Graduate,0.8,62.6,no,15-30 min,Yes,Group study,22.3,41.8,38.2,32.1,F
10675,18,Female,Private,Diploma,1,54.3,yes,30-60 min,No,Notes,24.6,31.8,34.3,29.2,F
8576,15,Male,Public,Diploma,6.4,82.4,no,15-30 min,Yes,Textbook,97.8,87.6,78.3,87.2,B
2608,15,Male,Public,Graduate,7.6,59.4,yes,>60 min,Yes,Online videos,91.2,90,83.2,86.1,B
8386,17,Male,Public,Graduate,1.4,59.4,no,30-60 min,No,Group study,28,40.3,42.9,43.2,E
12000,18,Other,Public,Graduate,2.9,77.5,yes,15-30 min,Yes,Textbook,36.8,29.8,41.9,48.5,E
3720,15,Male,Private,No Formal,3.1,72.5,yes,15-30 min,Yes,Coaching,52,52.1,51.4,58.2,D
2582,16,Other,Public,Post Graduate,4.3,95.7,yes,15-30 min,No,Notes,61,63.1,82.2,71.8,C
2566,16,Other,Public,High School,0.9,93.5,no,<15 min,Yes,Coaching,56.7,46.6,63.3,51.4,E
2764,14,Other,Public,No Formal,1.1,99.3,yes,<15 min,No,Group study,64,58.6,58,56.2,D
10991,16,Female,Public,High School,5.9,85.4,yes,30-60 min,Yes,Mixed,64.2,54.1,65.7,71.8,C
6329,14,Female,Public,High School,5.6,82.7,yes,15-30 min,No,Textbook,69.2,78.5,59.7,77.2,C
5992,16,Other,Public,No Formal,2.4,60.3,yes,<15 min,Yes,Online videos,44.9,36.7,26.1,41.1,E
10532,14,Male,Private,Graduate,2.2,84.3,yes,30-60 min,No,Textbook,41.2,53.8,43.1,49,E
3407,16,Male,Private,No Formal,7.1,98.8,yes,30-60 min,No,Mixed,97,100,95.8,99.4,A
8924,16,Male,Private,Diploma,4.7,69.3,yes,<15 min,No,Notes,91.8,62.7,70.9,72.2,C
14452,14,Other,Public,Graduate,1.5,72.7,yes,<15 min,Yes,Mixed,44.8,41,39.9,39,F
11065,18,Other,Public,Graduate,5.9,54.4,yes,15-30 min,No,Textbook,73.8,75.3,87.7,74.3,C
11313,18,Female,Private,High School,6,75.2,yes,30-60 min,Yes,Textbook,75.6,75.9,83.9,68.5,D
4781,19,Male,Public,Diploma,5.8,55.3,yes,>60 min,Yes,Textbook,65.6,79.8,82,68.4,D
4178,18,Other,Private,No Formal,2.2,67.6,no,15-30 min,Yes,Online videos,55.1,36.2,47.7,49.6,E
6477,15,Male,Private,High School,5.9,57,yes,>60 min,Yes,Coaching,62.3,55.5,74.2,62.4,D
2605,18,Other,Private,Diploma,8,70,yes,<15 min,No,Online videos,92.6,100,100,100,A
8182,14,Female,Private,Graduate,7.5,74.8,yes,<15 min,Yes,Online videos,100,91.2,90,95.2,A
2383,19,Female,Private,Diploma,4,72.5,yes,15-30 min,Yes,Mixed,57.9,44.3,37,52,E
532,14,Male,Public,Graduate,7.9,73.4,yes,15-30 min,No,Group study,77.9,100,82.9,92.2,B
6080,17,Other,Private,Ph.D,4.5,95.8,yes,30-60 min,No,Mixed,83.9,67,69.7,69.4,D
12509,15,Female,Public,Graduate,0.7,64.2,yes,30-60 min,Yes,Mixed,33.7,21.4,41.8,22.5,F
635,15,Female,Public,Ph.D,3.8,91.9,no,<15 min,Yes,Group study,69.1,63.9,76.2,76.6,C
9962,19,Other,Public,Ph.D,4.7,85.2,yes,15-30 min,No,Group study,66.3,66.1,74.2,69,D
11997,14,Female,Private,High School,5,77.5,yes,>60 min,Yes,Notes,70.8,70.1,55.5,72,C
10563,15,Female,Public,Diploma,0.5,66.8,no,30-60 min,No,Textbook,35.3,32,16.6,27.7,F
14163,15,Male,Public,Diploma,3.7,82.2,yes,<15 min,No,Mixed,56.3,41,57.4,55.1,D
3,17,Female,Private,Post Graduate,7.9,65.5,no,<15 min,No,Notes,84.8,95,79.2,89.6,B
14006,17,Female,Public,Graduate,5.8,89.7,no,30-60 min,No,Online videos,53,80.9,75.5,74.2,C
8398,15,Other,Private,High School,5.1,52.1,yes,30-60 min,No,Notes,66.7,49.6,55.1,58,D
5952,18,Male,Private,No Formal,5.7,74.2,yes,15-30 min,No,Coaching,70.7,77.7,81.5,80.8,C
12328,17,Female,Public,High School,1.3,91.2,yes,>60 min,No,Textbook,52.1,52.8,40.2,48.8,E
14395,16,Female,Public,Diploma,3.3,65.8,yes,15-30 min,No,Online videos,48,59.9,59.8,57.1,D
10814,16,Other,Private,Ph.D,4.5,56.1,yes,30-60 min,No,Online videos,41.6,51.5,49.9,55.9,D
12932,19,Other,Public,Ph.D,2.7,61.6,yes,30-60 min,No,Mixed,36.4,29.4,45,36.3,F
5627,16,Female,Private,Ph.D,5,61.8,no,30-60 min,Yes,Coaching,49.5,59.9,59.9,54.8,E
7740,16,Other,Public,No Formal,5.7,60.5,yes,>60 min,No,Notes,85.9,80,89.6,78.7,C
6004,17,Male,Private,Ph.D,1.2,91.5,yes,>60 min,Yes,Coaching,49.9,41,50,45.9,E
2891,14,Female,Public,Diploma,0.8,67.3,yes,15-30 min,No,Textbook,19.7,25.9,33.9,28.5,F
11386,17,Male,Public,Post Graduate,6.4,77.1,yes,30-60 min,Yes,Mixed,82.4,62.8,73.6,76.1,C
10859,14,Female,Private,High School,3.5,59.5,no,>60 min,Yes,Online videos,67.2,67.3,60.6,61.1,D
6240,15,Other,Private,High School,4,92.2,yes,>60 min,Yes,Mixed,95.2,63.8,61.7,74,C
8027,17,Male,Public,Ph.D,7.5,91,yes,<15 min,Yes,Notes,89.9,95.3,89.7,93.4,B
3307,15,Male,Private,High School,1.3,90.3,yes,<15 min,No,Coaching,43.8,42.7,66.7,55.8,D
898,14,Male,Private,Graduate,2.6,79.9,yes,>60 min,Yes,Group study,38.1,72.2,70.5,55.7,D
9278,15,Other,Public,No Formal,4.3,78.5,yes,30-60 min,No,Mixed,72.6,47.2,60.4,56.7,D
9472,18,Other,Private,Post Graduate,2,85.1,yes,<15 min,No,Mixed,64.5,60.4,50,54.2,E
14897,17,Female,Private,Graduate,7.3,67.6,yes,>60 min,No,Notes,89.3,87.9,88.8,89.4,B
14684,15,Female,Private,Graduate,1.3,95.4,yes,>60 min,No,Notes,46.5,52.9,58.4,48.1,E
671,19,Female,Private,High School,7.2,87.8,yes,30-60 min,Yes,Group study,99.8,85.4,79.7,83.6,C
7292,18,Other,Public,Diploma,6.4,71.5,yes,<15 min,No,Online videos,81.8,85.2,80.7,82.2,C
1506,15,Other,Public,No Formal,6.6,71.1,yes,30-60 min,No,Group study,100,80.1,74.3,90.9,B
6461,15,Female,Private,Post Graduate,7.4,69.1,yes,30-60 min,Yes,Mixed,96.8,83.8,87.7,90.4,B
11768,19,Male,Public,Post Graduate,0.8,83.5,yes,15-30 min,Yes,Textbook,52.4,43.9,54.2,45.5,E
13007,17,Other,Public,High School,0.9,64.5,no,15-30 min,No,Textbook,18.3,24.1,24.2,26.8,F
5168,15,Other,Public,Post Graduate,5.3,50.8,yes,<15 min,Yes,Notes,50.8,53.5,47.3,57.3,D
10148,17,Male,Public,Graduate,5.9,97.3,yes,>60 min,No,Textbook,95.7,96.3,98.2,83.2,C
5256,16,Other,Private,Diploma,5,85.6,yes,>60 min,Yes,Mixed,78.2,89.3,67.7,83,C
250,14,Female,Public,High School,4.5,64.4,yes,<15 min,No,Notes,53.7,68.1,54.1,59.2,D
6458,17,Other,Public,Post Graduate,6.5,61.9,no,30-60 min,Yes,Textbook,98.4,94,76.9,86,B
1893,19,Male,Private,Diploma,2.8,93.2,yes,30-60 min,No,Mixed,53.7,48.9,41.3,54.2,E
3440,18,Male,Public,Graduate,7.3,54.1,no,30-60 min,Yes,Group study,74.4,93.9,77,85.8,B
10046,19,Other,Public,No Formal,1.3,81.4,yes,30-60 min,No,Notes,24.2,48.2,24.9,34.2,F
2855,18,Other,Public,No Formal,2.7,55.2,yes,15-30 min,Yes,Notes,53.3,36.3,28.8,44.1,E
9696,17,Male,Private,Diploma,0.6,94.1,yes,>60 min,Yes,Coaching,38.4,38.1,33.4,35.2,F
11578,18,Female,Private,Graduate,2.9,89.9,yes,<15 min,No,Online videos,53.7,70,73.8,62,D
11764,15,Female,Public,Ph.D,2.3,95.6,yes,15-30 min,Yes,Coaching,46.9,73.4,62.8,57,D
3793,15,Female,Public,Graduate,7.8,83.5,no,30-60 min,No,Coaching,90.6,68.8,97.9,87.5,B
11619,16,Female,Private,High School,3.3,65.5,yes,<15 min,No,Mixed,43.3,46.1,40.6,48.5,E
14821,18,Other,Public,High School,3.3,63.7,yes,30-60 min,No,Coaching,39.6,35.3,34.2,44.9,E
5331,17,Other,Private,High School,1.8,55.6,yes,15-30 min,No,Notes,48.6,23.5,33.8,35.5,F
7872,15,Female,Private,Diploma,5.7,67.9,yes,>60 min,No,Notes,68.4,68,78.4,75.9,C
8236,19,Male,Public,Ph.D,5.4,62.4,yes,>60 min,No,Notes,100,90.6,70.8,75.2,C
3613,17,Female,Public,Diploma,5.5,86.3,yes,>60 min,Yes,Mixed,89.2,83.4,97.3,84.6,C
2619,17,Other,Public,Post Graduate,6,69.4,yes,<15 min,Yes,Online videos,84.4,78.5,82.8,75,C
4679,17,Female,Private,Post Graduate,0.6,82,yes,30-60 min,No,Coaching,34.3,33.1,25.2,31.8,F
3164,15,Female,Private,Ph.D,2.8,73.7,yes,<15 min,No,Online videos,46.1,50.8,51.4,49.3,E
9481,17,Female,Private,No Formal,7.8,59.5,yes,<15 min,Yes,Mixed,100,100,90.2,94.8,B
2943,18,Other,Private,Graduate,2.3,58.2,yes,<15 min,No,Online videos,43.7,34.1,19.7,42.5,E
8412,18,Female,Private,Ph.D,3.6,80.6,yes,15-30 min,No,Online videos,46.6,65.2,58.1,61.6,D
1926,14,Female,Private,High School,2.4,67.3,yes,15-30 min,Yes,Notes,33.9,20,37,37.3,F
2973,17,Female,Public,Post Graduate,0.7,65.9,no,30-60 min,No,Textbook,28.4,14.9,59,41.5,E
11706,14,Other,Private,Diploma,4.4,92.6,yes,15-30 min,Yes,Mixed,82.3,84.5,72.7,76.6,C
10641,16,Female,Private,Graduate,7.9,89.5,yes,>60 min,Yes,Textbook,98.1,97.9,92.9,91.6,B
11664,15,Female,Public,High School,3.8,73.9,no,30-60 min,No,Textbook,66.5,55.2,63.4,60.4,D
10967,19,Other,Private,No Formal,3.4,86.5,yes,15-30 min,No,Textbook,58.2,54.8,54.7,58,D
991,16,Male,Private,No Formal,3.4,99.7,yes,<15 min,Yes,Online videos,71,54.3,58.6,66.4,D
11139,17,Male,Public,No Formal,5.4,93.6,yes,>60 min,Yes,Mixed,88.5,97.6,72.1,89.7,B
1813,18,Male,Private,Post Graduate,6.3,65.1,yes,<15 min,No,Notes,83.7,61.5,70.7,68.9,D
13146,17,Female,Private,Ph.D,6.4,87.4,no,30-60 min,Yes,Online videos,100,100,94,89,B
8996,16,Female,Private,Post Graduate,5.3,76.1,yes,15-30 min,No,Group study,67.8,90,82.7,81.4,C
490,17,Other,Private,Ph.D,3.3,93.8,yes,15-30 min,No,Coaching,73.7,65.6,60.1,61.1,D
11749,14,Female,Public,Post Graduate,6.6,96.8,yes,30-60 min,No,Online videos,83.5,100,92,89.3,B
5877,19,Female,Private,Diploma,0.6,61.1,yes,30-60 min,Yes,Group study,10.9,18.8,4.3,24.1,F
9686,15,Male,Private,Diploma,4.9,83.4,no,15-30 min,No,Coaching,62.9,55.4,63.7,64,D
3646,17,Male,Private,Post Graduate,6.9,76.6,no,15-30 min,Yes,Textbook,86.3,95.3,85.2,89.5,B
7082,19,Other,Private,No Formal,7.5,74.6,no,15-30 min,No,Textbook,86,88.4,88.6,91.1,B
2892,17,Other,Private,No Formal,7.4,72.5,yes,30-60 min,No,Mixed,59.4,79.9,81.3,86.6,B
9898,17,Other,Public,No Formal,7,73.5,no,30-60 min,Yes,Notes,91.6,97.5,100,95.3,A
3517,15,Male,Private,Diploma,5.5,95.7,yes,30-60 min,No,Online videos,68.2,87.7,72.3,86.7,B
3341,17,Male,Public,Diploma,7.1,88,yes,>60 min,Yes,Mixed,90.9,82.6,80.5,88.7,B
6411,19,Male,Private,Post Graduate,2.7,94,no,30-60 min,Yes,Group study,37.9,66.4,40,54.1,E
54,16,Other,Public,Post Graduate,6.3,91.4,no,>60 min,Yes,Coaching,95.8,93.3,85.2,88.4,B
2576,15,Female,Private,Ph.D,5.6,82.5,yes,30-60 min,Yes,Group study,76.9,70.1,94.5,77.3,C
11784,17,Other,Public,Diploma,7.2,97.6,yes,15-30 min,Yes,Mixed,84.4,87.4,100,99.9,A
616,17,Female,Private,Ph.D,1.5,52.6,yes,>60 min,No,Notes,48.1,30.7,50.3,39.5,F
13371,15,Female,Public,No Formal,3,82.9,yes,<15 min,Yes,Mixed,50.9,39.6,44.1,64.1,D
5945,15,Male,Private,Ph.D,7.7,55.6,yes,30-60 min,No,Coaching,80.3,77.8,91.7,77.5,C
7405,16,Other,Private,Graduate,4.7,88.1,yes,<15 min,No,Mixed,70.4,57.1,60.2,69.6,D
955,18,Female,Private,Ph.D,2.2,85.6,yes,30-60 min,Yes,Textbook,44.6,50.4,46.6,50.4,E
10626,16,Male,Public,Graduate,2.7,50.5,yes,30-60 min,Yes,Mixed,33.7,50.3,14.8,35,F
1630,14,Male,Public,Ph.D,7,92.4,yes,15-30 min,Yes,Online videos,100,96.3,97.6,100,A
10974,19,Other,Private,Graduate,5.6,57.1,yes,>60 min,No,Textbook,81.8,94.1,58,74.9,C
6860,18,Female,Private,Graduate,6.1,83.7,yes,>60 min,Yes,Textbook,77.3,91.3,73.2,73.4,C
8842,15,Other,Private,Diploma,5.4,85.3,yes,<15 min,Yes,Coaching,76.7,71.7,81.8,77.7,C
10540,16,Male,Public,High School,6.6,63,yes,30-60 min,Yes,Coaching,90.9,81.4,92.6,72.2,C
12683,19,Other,Private,Ph.D,2,68.7,yes,>60 min,No,Textbook,38.7,28.7,39.2,40.6,E
3279,19,Other,Public,Ph.D,6.3,62.4,yes,15-30 min,Yes,Notes,50.4,74.4,64.6,67.8,D
5456,14,Male,Private,Post Graduate,6.8,60.8,yes,30-60 min,No,Textbook,70,68.3,92.1,81.6,C
10833,16,Male,Public,Post Graduate,4.9,68.1,yes,<15 min,Yes,Mixed,74.4,73.6,52.3,58.8,D
3802,17,Female,Public,Ph.D,2.2,50.1,yes,15-30 min,Yes,Coaching,33.8,31.8,5.6,30.9,F
2562,16,Female,Private,Post Graduate,0.9,90.4,yes,30-60 min,Yes,Mixed,48.5,63.2,50.6,52.2,E
11442,18,Female,Public,Graduate,6.6,73.9,yes,30-60 min,Yes,Coaching,70.2,76.8,75.6,75.9,C
6540,14,Other,Private,High School,3.3,90,yes,<15 min,No,Mixed,65.1,79.6,61.3,63.8,D
371,16,Other,Private,Graduate,5.7,59.8,yes,15-30 min,No,Online videos,50.7,77.3,42.1,61,D
858,14,Male,Public,Diploma,5,96,yes,>60 min,Yes,Online videos,81.7,81,92.7,79.5,C
4887,18,Male,Private,High School,1.2,67.9,yes,30-60 min,Yes,Group study,59.4,38.3,28.6,33,F
12946,19,Male,Private,Graduate,1,87.8,yes,>60 min,No,Notes,42.6,63.9,34.3,37,F
7486,19,Female,Public,Post Graduate,3.5,72.9,yes,<15 min,Yes,Textbook,61.2,50.4,55.9,56.4,D
13681,18,Male,Private,High School,3,75.1,yes,<15 min,No,Online videos,52.7,65.5,57.8,56.2,D
384,15,Female,Public,Post Graduate,6.3,67.5,yes,15-30 min,No,Group study,83.8,91.4,91.5,82.9,C
14398,18,Female,Public,Graduate,1.7,53.2,no,>60 min,No,Coaching,25.2,36.7,28.3,26.6,F
12070,19,Female,Private,Ph.D,5,82.4,yes,<15 min,Yes,Textbook,74,60.8,70.5,78.1,C
10745,18,Other,Public,Graduate,1.3,67,yes,>60 min,No,Group study,47.1,49.1,21.7,42.1,E
4335,19,Other,Private,High School,2.7,64.8,yes,15-30 min,Yes,Notes,52.9,59.7,47.5,51.8,E
4291,14,Other,Private,Post Graduate,3.1,53,yes,<15 min,Yes,Coaching,31.1,52.2,42.1,44.8,E
2726,17,Other,Private,Ph.D,3.3,97.2,yes,30-60 min,Yes,Notes,54.3,42.4,56.4,56.9,D
12227,15,Male,Public,High School,4.8,83.8,yes,>60 min,Yes,Coaching,70.3,87.5,81.4,72.6,C
11486,18,Other,Public,High School,5.9,98.8,no,30-60 min,Yes,Group study,68.5,83.1,92.3,83.7,C
6205,14,Male,Private,Ph.D,6.5,59.6,yes,<15 min,Yes,Online videos,60.6,73.2,64.8,71.4,C
13441,19,Female,Public,High School,0.8,56.7,no,<15 min,No,Online videos,26.3,16.5,24.3,20.5,F
6112,16,Other,Public,Graduate,7.3,54.8,yes,<15 min,Yes,Online videos,71.5,85.4,84.1,75.9,C
4252,16,Other,Private,No Formal,1.6,59.5,yes,>60 min,Yes,Mixed,23.2,25.3,19,30.5,F
12181,18,Other,Private,Diploma,1,96.1,no,<15 min,No,Textbook,51.8,52.4,38,45.4,E
923,16,Male,Public,High School,7.9,72.2,yes,<15 min,Yes,Mixed,92.6,88.7,71.1,86.6,B
2916,16,Female,Private,Graduate,5,90.2,yes,<15 min,Yes,Online videos,82.1,55.4,69.1,66.2,D
11143,18,Other,Private,High School,2.7,59.2,no,>60 min,Yes,Notes,57.1,52.7,61.6,54.5,E
7958,16,Other,Public,Post Graduate,7.3,95,yes,30-60 min,No,Coaching,100,100,78.5,100,A
13898,18,Female,Public,Graduate,1.8,92,yes,15-30 min,Yes,Notes,65,43.6,63.6,55.6,D
3047,18,Female,Private,Graduate,0.6,61.9,yes,15-30 min,Yes,Group study,22.4,31.3,36.7,31.7,F
9167,18,Male,Private,Post Graduate,3.5,86.3,no,15-30 min,Yes,Coaching,67.7,50.4,53,53,E
1231,18,Other,Public,Diploma,7.1,75.4,yes,15-30 min,No,Online videos,100,82.2,97.7,94.2,B
10628,17,Male,Public,Diploma,1.3,80.7,yes,30-60 min,No,Online videos,30.5,66.2,43.2,37.2,F
7648,14,Other,Private,No Formal,6.9,87.4,yes,30-60 min,No,Textbook,76.6,100,74.7,88.3,B
10007,17,Female,Public,No Formal,2.9,80,yes,15-30 min,No,Group study,62.3,63.1,74,55.4,D
11127,15,Female,Public,No Formal,2,96.4,yes,>60 min,Yes,Mixed,37,50.1,37,45.6,E
4934,18,Female,Public,No Formal,5.5,64.5,yes,15-30 min,No,Notes,79.8,95.3,73.8,74,C
14296,18,Other,Public,Post Graduate,1.8,91.5,yes,<15 min,No,Online videos,54,46.8,49.7,57.9,D
9556,14,Female,Public,High School,5.3,67.7,yes,15-30 min,No,Online videos,54.6,85.4,78.8,74.5,C
3941,17,Female,Private,High School,2.9,90.8,yes,15-30 min,Yes,Group study,63.3,48.7,67.6,64.6,D
6484,17,Other,Public,No Formal,0.7,79.7,yes,30-60 min,No,Coaching,37.5,32.5,62,42.3,E
204,18,Other,Public,Graduate,1.7,60.3,yes,>60 min,Yes,Notes,41.8,40.5,37.8,42.2,E
161,19,Male,Private,High School,3.2,76.2,no,15-30 min,No,Group study,51,48.2,54.2,48.9,E
12680,18,Female,Public,Post Graduate,6.4,76.7,yes,30-60 min,No,Online videos,56.8,76.4,80,74,C
8961,16,Other,Private,No Formal,1.4,62.1,no,<15 min,Yes,Group study,51.4,37.7,38.6,40.4,E
3749,19,Female,Public,Post Graduate,4.7,85.7,yes,15-30 min,No,Notes,79.9,86,59.7,72.3,C
6719,15,Male,Public,Diploma,2.6,91.5,yes,15-30 min,Yes,Mixed,68.8,50.6,55.7,56.8,D
2582,16,Other,Public,Post Graduate,4.3,95.7,yes,15-30 min,No,Notes,61,63.1,82.2,71.8,C
1094,16,Other,Private,High School,6.2,85.5,yes,<15 min,No,Textbook,76.3,78.1,100,88.5,B
4501,18,Male,Private,No Formal,5.3,72.5,yes,15-30 min,No,Mixed,62.1,68.6,89.2,68.8,D
8800,18,Other,Public,Ph.D,2.1,87.6,yes,>60 min,Yes,Coaching,68.1,40,55.8,50.6,E
5711,15,Female,Public,Post Graduate,7,98.1,yes,15-30 min,Yes,Notes,100,83.1,100,100,A
9733,17,Female,Private,No Formal,6.6,84.9,yes,>60 min,No,Notes,96.2,94.8,100,94,B
2876,17,Male,Private,High School,2.4,54.8,no,<15 min,No,Group study,44.9,16.7,24.9,33.8,F
3192,18,Female,Public,Ph.D,1.9,61,yes,>60 min,No,Group study,56.8,38.4,33,34.1,F
1838,15,Female,Public,High School,7.1,52.9,yes,<15 min,No,Coaching,80.8,76.7,79.5,76.4,C
690,18,Male,Private,Post Graduate,7.5,70.8,yes,>60 min,Yes,Mixed,79.3,79,81.6,86.7,B
3760,17,Male,Private,Diploma,7.3,79,yes,>60 min,No,Notes,91.9,87.4,95.4,92.7,B
11142,14,Female,Public,Ph.D,5.7,69.7,yes,>60 min,No,Online videos,73.2,75.6,77.8,78.7,C
13529,17,Female,Public,Ph.D,6.1,65.9,yes,30-60 min,No,Online videos,78.8,71.9,75.2,83.9,C
2104,14,Female,Public,Ph.D,5.8,70.5,yes,30-60 min,Yes,Group study,75.8,72.8,70.2,71,C
366,17,Female,Private,Diploma,3.6,50.9,yes,15-30 min,No,Group study,35.7,55.2,44.2,50.2,E
14011,18,Other,Private,No Formal,4.9,52,yes,>60 min,No,Group study,60.7,68.2,59.8,52.6,E
11768,19,Male,Public,Post Graduate,0.8,83.5,yes,15-30 min,Yes,Textbook,52.4,43.9,54.2,45.5,E
8093,17,Other,Public,Diploma,3.5,99.9,no,>60 min,No,Coaching,51.2,76.1,77.6,72.6,C
12743,15,Female,Public,Diploma,4.3,71.9,yes,15-30 min,No,Textbook,54.8,57,71.5,55.3,D
12392,16,Male,Public,Post Graduate,1.9,63.7,yes,15-30 min,No,Mixed,58.2,47,34.2,42.3,E
4173,17,Male,Private,High School,0.5,90.2,yes,<15 min,No,Mixed,57.7,38.9,52.8,46.1,E
12518,16,Male,Public,Graduate,1.6,97.9,no,15-30 min,Yes,Group study,59.2,52.6,82.6,54.4,E
6034,19,Male,Private,Ph.D,8,97.7,no,<15 min,No,Coaching,95.1,100,98.4,93.1,B
2379,19,Male,Public,Ph.D,1.7,69.8,yes,15-30 min,Yes,Notes,43.2,17.2,30.8,34,F
1206,19,Other,Private,Post Graduate,0.6,57.3,yes,15-30 min,Yes,Coaching,35.4,53.1,30.4,37.7,F
4989,19,Female,Public,Post Graduate,3.6,52.1,yes,>60 min,No,Coaching,43.6,78.7,76.9,57.2,D
12032,14,Other,Public,Graduate,3.2,56.8,yes,30-60 min,Yes,Online videos,45.7,51.3,43.3,51.1,E
5670,18,Male,Private,Ph.D,0.7,89.2,yes,30-60 min,No,Group study,45.7,27.4,62,34.6,F
2736,14,Female,Private,No Formal,5.2,70,yes,<15 min,Yes,Mixed,71.9,68.8,84.7,73.3,C
14363,19,Male,Public,Post Graduate,2.6,51.1,yes,30-60 min,Yes,Mixed,30.5,20,18.7,33.1,F
11540,18,Other,Private,Ph.D,7.8,56.6,yes,15-30 min,No,Textbook,78.7,77.4,61.4,78.4,C
9868,15,Other,Public,Ph.D,4,61.4,yes,30-60 min,No,Mixed,58.3,65.6,58.3,60.6,D
8491,16,Male,Public,High School,1.8,54,yes,>60 min,Yes,Coaching,33,38.8,27.9,45.8,E
957,16,Female,Public,Graduate,5.8,69,yes,30-60 min,Yes,Notes,85.8,63.4,78.8,74.9,C
9307,18,Female,Public,Post Graduate,0.8,79.2,yes,15-30 min,Yes,Notes,31.9,31.1,23,28.6,F
6624,19,Female,Public,No Formal,7.7,63.3,no,30-60 min,Yes,Textbook,92.3,74.2,92.4,85.7,B
14909,18,Other,Private,High School,4.2,87.8,yes,<15 min,No,Coaching,93.6,72.9,71.8,78.7,C
10698,17,Male,Public,Ph.D,4.5,81.4,yes,15-30 min,No,Mixed,72.7,67.5,96.3,74.6,C
1475,19,Male,Private,Diploma,0.7,82.8,yes,<15 min,No,Online videos,26.5,19.7,18.8,32.2,F
4461,14,Other,Public,Diploma,5.4,95.1,yes,<15 min,Yes,Online videos,73,78.4,75.8,78.7,C
7003,19,Female,Public,Graduate,7.2,61.5,yes,>60 min,No,Online videos,70,94.8,85.7,81.5,C
13987,15,Male,Public,Ph.D,6.9,67.7,no,<15 min,Yes,Textbook,65.2,74.6,82.9,75.8,C
12639,17,Male,Public,High School,4.2,61.6,yes,<15 min,Yes,Textbook,63.5,72.2,78,64,D
11919,15,Male,Private,High School,7.5,64.8,yes,15-30 min,Yes,Mixed,93.8,82.8,100,85.1,B
11664,15,Female,Public,High School,3.8,73.9,no,30-60 min,No,Textbook,66.5,55.2,63.4,60.4,D
6397,17,Female,Private,Post Graduate,1.6,73.2,yes,>60 min,Yes,Textbook,33.2,43.9,26.1,38.5,F
2829,17,Other,Public,Diploma,3.8,99.5,no,<15 min,No,Online videos,75.2,70,73.8,80.2,C
14193,17,Female,Private,High School,1.1,52.9,yes,<15 min,Yes,Coaching,11.4,39.1,30.8,32.4,F
2851,15,Female,Private,High School,3.7,70.4,yes,30-60 min,Yes,Online videos,55.1,64.5,59,59,D
